datetime,humidity,pressure,temperature,weather_description,wind_speed
2015-08-27 22:00:00,21,1015,309.75,sky is clear,3
2015-08-27 23:00:00,19,1014,310.18,sky is clear,2
2015-08-28 00:00:00,17,1014,310.44,sky is clear,0
2015-08-28 01:00:00,17,1014,309.82,sky is clear,2
2015-08-28 02:00:00,20,1013,308.7,sky is clear,2
2015-08-28 03:00:00,26,1014,307.16,sky is clear,0
2015-08-28 04:00:00,26,1015,305.87,sky is clear,0
2015-08-28 05:00:00,33,1015,305.85,sky is clear,0
2015-08-28 06:00:00,31,1015,304,sky is clear,1
2015-08-28 07:00:00,35,1015,303.26,sky is clear,0
2015-08-28 08:00:00,47,1015,301.03,sky is clear,1
2015-08-28 09:00:00,44,1014,301.08,sky is clear,1
2015-08-28 10:00:00,42,1014,300.59,sky is clear,2
2015-08-28 11:00:00,39,1015,300.23,sky is clear,2
2015-08-28 12:00:00,47,1015,299.05,sky is clear,2
2015-08-28 13:00:00,47,1015,299.45,sky is clear,1
2015-08-28 14:00:00,39,1016,300.82,sky is clear,1
2015-08-28 15:00:00,31,1016,302.83,sky is clear,1
2015-08-28 16:00:00,29,1016,305.67,sky is clear,1
2015-08-28 17:00:00,30,1016,306.46,sky is clear,1
2015-08-28 18:00:00,25,1016,308.45,sky is clear,2
2015-08-28 19:00:00,22,1015,309.91,sky is clear,2
2015-08-28 20:00:00,20,1014,311.13,few clouds,3
2015-08-28 21:00:00,18,1013,311.06,few clouds,3
2015-08-28 22:00:00,15,1012,312.22,sky is clear,1
2015-08-28 23:00:00,14,1011,312.75,sky is clear,3
2015-08-29 00:00:00,11,1009,312.38,sky is clear,5
2015-08-29 01:00:00,15,1011,311.47,sky is clear,2
2015-08-29 02:00:00,16,1011,310.29,sky is clear,3
2015-08-29 03:00:00,16,1011,309.24,sky is clear,1
2015-08-29 04:00:00,23,1011,308.77,sky is clear,1
2015-08-29 05:00:00,29,1012,307.57,sky is clear,1
2015-08-29 06:00:00,31,1011,305.69,sky is clear,1
2015-08-29 07:00:00,35,1011,304.45,sky is clear,1
2015-08-29 08:00:00,33,1012,304.18,sky is clear,2
2015-08-29 09:00:00,29,1012,303.44,sky is clear,1
2015-08-29 10:00:00,42,1012,303.01,sky is clear,0
2015-08-29 11:00:00,42,1012,302.89,sky is clear,2
2015-08-29 12:00:00,39,1012,301.66,sky is clear,2
2015-08-29 13:00:00,37,1012,301.62,sky is clear,2
2015-08-29 14:00:00,37,1013,301.85,sky is clear,1
2015-08-29 15:00:00,27,1013,304.19,sky is clear,1
2015-08-29 16:00:00,26,1013,304.56,sky is clear,1
2015-08-29 17:00:00,16,1014,308.59,sky is clear,1
2015-08-29 18:00:00,16,1013,310.52,sky is clear,2
2015-08-29 19:00:00,15,1012,311.88,sky is clear,5
2015-08-29 20:00:00,15,1011,312.57,broken clouds,3
2015-08-29 21:00:00,12,1011,314.37,scattered clouds,5
2015-08-29 22:00:00,12,1012,313.408754323,scattered clouds,4
2015-08-29 23:00:00,14,1016,311.854877161,scattered clouds,4
2015-08-30 00:00:00,14,1015,310.038902408,few clouds,4
2015-08-30 01:00:00,16,1019,308.559666667,few clouds,3
2015-08-30 02:00:00,16,1020,306.818333333,sky is clear,3
2015-08-30 03:00:00,19,1020,304.686,sky is clear,3
2015-08-30 04:00:00,19,1020,303.075,sky is clear,3
2015-08-30 05:00:00,21,1021,301.073,sky is clear,2
2015-08-30 06:00:00,15,1013,305.591189442,sky is clear,2
2015-08-30 07:00:00,14,1010,305.84,sky is clear,2
2015-08-30 08:00:00,22,1011,304.84,sky is clear,1
2015-08-30 09:00:00,16,1010,304.83,sky is clear,2
2015-08-30 10:00:00,18,1011,304.68,sky is clear,3
2015-08-30 11:00:00,18,1011,304.47,sky is clear,3
2015-08-30 12:00:00,26,1011,302.64,sky is clear,1
2015-08-30 13:00:00,26,1011,302.56,sky is clear,1
2015-08-30 14:00:00,25,1012,302.63,sky is clear,1
2015-08-30 15:00:00,19,1012,305,sky is clear,1
2015-08-30 16:00:00,16,1012,306.42,sky is clear,2
2015-08-30 17:00:00,14,1012,307.37,sky is clear,3
2015-08-30 18:00:00,13,1012,308.64,few clouds,3
2015-08-30 19:00:00,14,1011,309.46,sky is clear,2
2015-08-30 20:00:00,12,1010,310.86,sky is clear,5
2015-08-30 21:00:00,11,1009,311.22,sky is clear,5
2015-08-30 22:00:00,10,1008,311,sky is clear,6
2015-08-30 23:00:00,13,1008,310.83,sky is clear,7
2015-08-31 00:00:00,13,1008,310.41,sky is clear,8
2015-08-31 01:00:00,9,1007,310.23,sky is clear,7
2015-08-31 02:00:00,13,1007,308.01,sky is clear,4
2015-08-31 03:00:00,14,1008,306.98,sky is clear,3
2015-08-31 04:00:00,15,1009,305.66,sky is clear,2
2015-08-31 05:00:00,19,1009,304.75,sky is clear,1
2015-08-31 06:00:00,26,1009,304.34,sky is clear,1
2015-08-31 07:00:00,21,1009,301.98,sky is clear,1
2015-08-31 08:00:00,32,1009,301.54,sky is clear,2
2015-08-31 09:00:00,31,1009,300.38,sky is clear,1
2015-08-31 10:00:00,26,1010,300.22,sky is clear,2
2015-08-31 11:00:00,27,1009,299.93,sky is clear,3
2015-08-31 12:00:00,33,1010,297.6,sky is clear,1
2015-08-31 13:00:00,31,1011,298.81,sky is clear,1
2015-08-31 14:00:00,31,1011,298.91,sky is clear,1
2015-08-31 15:00:00,20,1013,300.59,few clouds,1
2015-08-31 16:00:00,22,1012,300.97,sky is clear,1
2015-08-31 17:00:00,17,1013,305.43,sky is clear,3
2015-08-31 18:00:00,16,1013,307.04,sky is clear,5
2015-08-31 19:00:00,16,1012,308.68,sky is clear,7
2015-08-31 20:00:00,14,1011,310.39,sky is clear,7
2015-08-31 21:00:00,17,1009,310.68,sky is clear,3
2015-08-31 22:00:00,13,1009,310.98,sky is clear,5
2015-08-31 23:00:00,13,1008,310.99,sky is clear,7
2015-09-01 00:00:00,14,1007,311.27,sky is clear,7
2015-09-01 01:00:00,16,1008,310.06,sky is clear,8
2015-09-01 02:00:00,14,1008,309.81,sky is clear,7
2015-09-01 03:00:00,18,1009,307.52,sky is clear,3
2015-09-01 04:00:00,18,1009,307.35,sky is clear,4
2015-09-01 05:00:00,18,1010,305.73,sky is clear,2
2015-09-01 06:00:00,20,1010,303.06,sky is clear,2
2015-09-01 07:00:00,24,1012,300.65970377,sky is clear,1
2015-09-01 08:00:00,33,1017,295.612351885,sky is clear,1
2015-09-01 09:00:00,34,1011,300.75,sky is clear,2
2015-09-01 10:00:00,36,1013,298.491734694,sky is clear,1
2015-09-01 11:00:00,41,1017,293.473367347,sky is clear,1
2015-09-01 12:00:00,33,1017,297.410807339,sky is clear,1
2015-09-01 13:00:00,42,1023,290.077333333,sky is clear,1
2015-09-01 14:00:00,37,1023,291.699666667,sky is clear,1
2015-09-01 15:00:00,25,1014,302.12,sky is clear,6
2015-09-01 16:00:00,27,1014,303.5,sky is clear,7
2015-09-01 17:00:00,27,1014,304.52,sky is clear,7
2015-09-01 18:00:00,26,1014,306.01,sky is clear,6
2015-09-01 19:00:00,24,1013,307.35,sky is clear,5
2015-09-01 20:00:00,22,1012,308.57,sky is clear,6
2015-09-01 21:00:00,22,1012,309.17,few clouds,7
2015-09-01 22:00:00,21,1013,308.740703967,few clouds,6
2015-09-01 23:00:00,19,1016,307.802351984,sky is clear,5
2015-09-02 00:00:00,25,1016,306.001704993,sky is clear,5
2015-09-02 01:00:00,21,1020,305.287333333,sky is clear,4
2015-09-02 02:00:00,25,1021,303.710666667,sky is clear,3
2015-09-02 03:00:00,31,1022,302.0765,sky is clear,3
2015-09-02 04:00:00,33,1022,300.519,sky is clear,2
2015-09-02 05:00:00,38,1023,298.904,sky is clear,2
2015-09-02 06:00:00,32,1015,302.411220712,sky is clear,2
2015-09-02 07:00:00,35,1012,302.54,sky is clear,2
2015-09-02 08:00:00,35,1012,302.26,sky is clear,1
2015-09-02 09:00:00,35,1011,301.982500737,sky is clear,1
2015-09-02 10:00:00,51,1018,296.371134121,sky is clear,2
2015-09-02 11:00:00,37,1011,300.76,sky is clear,3
2015-09-02 12:00:00,39,1012,299.25,sky is clear,1
2015-09-02 13:00:00,39,1012,299.08,sky is clear,1
2015-09-02 14:00:00,42,1014,300.19,sky is clear,2
2015-09-02 15:00:00,35,1014,302.52,sky is clear,5
2015-09-02 16:00:00,35,1014,302.27,sky is clear,5
2015-09-02 17:00:00,19,1014,305.09,sky is clear,7
2015-09-02 18:00:00,18,1014,306.46,sky is clear,7
2015-09-02 19:00:00,16,1013,307.48,sky is clear,7
2015-09-02 20:00:00,15,1012,308.83,sky is clear,7
2015-09-02 21:00:00,16,1011,309.48,sky is clear,8
2015-09-02 22:00:00,14,1010,310.39,sky is clear,8
2015-09-02 23:00:00,18,1009,310.07,scattered clouds,10
2015-09-03 00:00:00,15,1009,309.46,sky is clear,10
2015-09-03 01:00:00,12,1009,308.37,sky is clear,9
2015-09-03 02:00:00,15,1009,306.59,sky is clear,9
2015-09-03 03:00:00,14,1010,305.37,sky is clear,6
2015-09-03 04:00:00,18,1011,304.65,sky is clear,3
2015-09-03 05:00:00,18,1011,303.66,sky is clear,2
2015-09-03 06:00:00,20,1011,302.88,sky is clear,5
2015-09-03 07:00:00,20,1011,302.68,sky is clear,3
2015-09-03 08:00:00,25,1010,300.94,sky is clear,2
2015-09-03 09:00:00,24,1010,301.33,sky is clear,2
2015-09-03 10:00:00,23,1011,300.9,sky is clear,3
2015-09-03 11:00:00,23,1011,300.68,sky is clear,3
2015-09-03 12:00:00,33,1011,298.38,sky is clear,1
2015-09-03 13:00:00,24,1011,298.45,sky is clear,2
2015-09-03 14:00:00,31,1011,297.95,sky is clear,1
2015-09-03 15:00:00,21,1012,301.3,sky is clear,4
2015-09-03 16:00:00,20,1012,301.07,sky is clear,5
2015-09-03 17:00:00,21,1011,304.77,sky is clear,7
2015-09-03 18:00:00,21,1011,306.05,sky is clear,9
2015-09-03 19:00:00,20,1010,306.28,sky is clear,9
2015-09-03 20:00:00,12,1009,309.17,sky is clear,5
2015-09-03 21:00:00,12,1007,309.07,sky is clear,7
2015-09-03 22:00:00,11,1006,309.03,sky is clear,8
2015-09-03 23:00:00,14,1006,308.95,sky is clear,11
2015-09-04 00:00:00,11,1005,308.63,sky is clear,10
2015-09-04 01:00:00,12,1005,308.42,sky is clear,9
2015-09-04 02:00:00,15,1006,306.16,sky is clear,8
2015-09-04 03:00:00,15,1007,304.81,sky is clear,5
2015-09-04 04:00:00,11,1007,304.06,sky is clear,6
2015-09-04 05:00:00,10,1007,303.92,sky is clear,7
2015-09-04 06:00:00,11,1007,303.03,sky is clear,4
2015-09-04 07:00:00,12,1008,302.01,sky is clear,6
2015-09-04 08:00:00,14,1008,300.09,sky is clear,5
2015-09-04 09:00:00,26,1008,300.08,sky is clear,4
2015-09-04 10:00:00,39,1008,298.89,sky is clear,3
2015-09-04 11:00:00,39,1008,298.79,sky is clear,2
2015-09-04 12:00:00,44,1009,297.88,sky is clear,3
2015-09-04 13:00:00,39,1008,297.29,sky is clear,6
2015-09-04 14:00:00,50,1009,297.36,sky is clear,6
2015-09-04 15:00:00,51,1010,299.56,sky is clear,9
2015-09-04 16:00:00,48,1010,300.69,sky is clear,9
2015-09-04 17:00:00,42,1010,302.04,broken clouds,9
2015-09-04 18:00:00,38,1009,303.37,sky is clear,10
2015-09-04 19:00:00,35,1009,305.2,sky is clear,11
2015-09-04 20:00:00,31,1007,305.36,sky is clear,6
2015-09-04 21:00:00,21,1007,306.69,sky is clear,9
2015-09-04 22:00:00,23,1005,306.7,few clouds,6
2015-09-04 23:00:00,18,1006,307.32,few clouds,7
2015-09-05 00:00:00,13,1006,306.59,sky is clear,11
2015-09-05 01:00:00,14,1006,306.35,sky is clear,11
2015-09-05 02:00:00,11,1006,305.05,sky is clear,8
2015-09-05 03:00:00,11,1007,303.84,sky is clear,6
2015-09-05 04:00:00,13,1008,302.78,sky is clear,8
2015-09-05 05:00:00,17,1008,301.95,sky is clear,6
2015-09-05 06:00:00,18,1008,300.86,sky is clear,6
2015-09-05 07:00:00,19,1009,299.74,sky is clear,5
2015-09-05 08:00:00,18,1009,299.55,sky is clear,4
2015-09-05 09:00:00,19,1009,298.22,sky is clear,3
2015-09-05 10:00:00,22,1009,297.94,sky is clear,3
2015-09-05 11:00:00,25,1010,297.09,sky is clear,4
2015-09-05 12:00:00,22,1010,297.14,sky is clear,5
2015-09-05 13:00:00,31,1011,295.28,sky is clear,1
2015-09-05 14:00:00,37,1011,295.22,sky is clear,1
2015-09-05 15:00:00,31,1012,297.71,sky is clear,3
2015-09-05 16:00:00,34,1012,299.38,sky is clear,7
2015-09-05 17:00:00,30,1012,300.35,sky is clear,7
2015-09-05 18:00:00,27,1012,303.47,sky is clear,6
2015-09-05 19:00:00,46,1011,304.92,sky is clear,6
2015-09-05 20:00:00,21,1011,304.97,sky is clear,10
2015-09-05 21:00:00,10,1010,307.32,sky is clear,7
2015-09-05 22:00:00,8,1009,307.72,sky is clear,5
2015-09-05 23:00:00,8,1009,307.51,sky is clear,8
2015-09-06 00:00:00,15,1010,306.76,sky is clear,6
2015-09-06 01:00:00,12,1010,306.66,sky is clear,6
2015-09-06 02:00:00,18,1010,304.55,sky is clear,4
2015-09-06 03:00:00,20,1011,303.07,sky is clear,5
2015-09-06 04:00:00,23,1012,301.89,sky is clear,4
2015-09-06 05:00:00,25,1012,301.66,sky is clear,3
2015-09-06 06:00:00,26,1012,299.43,sky is clear,1
2015-09-06 07:00:00,27,1013,299,sky is clear,2
2015-09-06 08:00:00,31,1013,296.72,sky is clear,2
2015-09-06 09:00:00,35,1013,294.69,sky is clear,1
2015-09-06 10:00:00,37,1014,294.66,sky is clear,1
2015-09-06 11:00:00,28,1014,293.69,sky is clear,1
2015-09-06 12:00:00,30,1014,293.89,sky is clear,1
2015-09-06 13:00:00,32,1015,292.9,sky is clear,1
2015-09-06 14:00:00,27,1016,293.49,few clouds,0
2015-09-06 15:00:00,22,1016,295.69,sky is clear,0
2015-09-06 16:00:00,20,1016,295.8,sky is clear,0
2015-09-06 17:00:00,23,1016,301.7,few clouds,2
2015-09-06 18:00:00,27,1016,303.91,sky is clear,7
2015-09-06 19:00:00,29,1015,305.32,sky is clear,2
2015-09-06 20:00:00,24,1014,305.86,sky is clear,2
2015-09-06 21:00:00,24,1013,306.59,broken clouds,9
2015-09-06 22:00:00,24,1013,306.54,few clouds,4
2015-09-06 23:00:00,24,1011,307.62,scattered clouds,6
2015-09-07 00:00:00,26,1011,308.11,scattered clouds,9
2015-09-07 01:00:00,28,1011,307.35,few clouds,8
2015-09-07 02:00:00,28,1011,307.34,sky is clear,7
2015-09-07 03:00:00,33,1012,305.32,sky is clear,4
2015-09-07 04:00:00,35,1012,304.52,sky is clear,3
2015-09-07 05:00:00,35,1013,304.51,sky is clear,3
2015-09-07 06:00:00,37,1013,303.11,sky is clear,2
2015-09-07 07:00:00,42,1013,302.64,sky is clear,2
2015-09-07 08:00:00,44,1013,300.51,sky is clear,3
2015-09-07 09:00:00,44,1013,299.58,sky is clear,2
2015-09-07 10:00:00,44,1013,299.09,sky is clear,1
2015-09-07 11:00:00,47,1013,298.86,sky is clear,1
2015-09-07 12:00:00,50,1013,297.71,sky is clear,1
2015-09-07 13:00:00,53,1014,297.51,sky is clear,1
2015-09-07 14:00:00,53,1014,297.49,sky is clear,1
2015-09-07 15:00:00,30,1015,300.31,sky is clear,1
2015-09-07 16:00:00,25,1016,302.71,sky is clear,1
2015-09-07 17:00:00,24,1016,302.85,sky is clear,1
2015-09-07 18:00:00,21,1015,305.86,sky is clear,3
2015-09-07 19:00:00,20,1014,306.6,sky is clear,2
2015-09-07 20:00:00,20,1013,307.86,sky is clear,5
2015-09-07 21:00:00,19,1012,308.59,scattered clouds,6
2015-09-07 22:00:00,19,1011,308.99,sky is clear,5
2015-09-07 23:00:00,19,1011,309.86,scattered clouds,4
2015-09-08 00:00:00,20,1010,309.35,few clouds,3
2015-09-08 01:00:00,20,1010,309.34,sky is clear,2
2015-09-08 02:00:00,20,1010,308.09,broken clouds,1
2015-09-08 03:00:00,24,1011,306.35,sky is clear,2
2015-09-08 04:00:00,27,1012,305.33,sky is clear,0
2015-09-08 05:00:00,27,1012,305.34,sky is clear,0
2015-09-08 06:00:00,26,1012,302.51,sky is clear,0
2015-09-08 07:00:00,22,1013,301.72,sky is clear,1
2015-09-08 08:00:00,32,1013,300.07,sky is clear,1
2015-09-08 09:00:00,30,1013,299.31,few clouds,2
2015-09-08 10:00:00,30,1013,299.25,scattered clouds,3
2015-09-08 11:00:00,30,1013,298.04,broken clouds,1
2015-09-08 12:00:00,27,1013,298.87,broken clouds,2
2015-09-08 13:00:00,28,1013,298.22,sky is clear,3
2015-09-08 14:00:00,39,1015,296.88,sky is clear,1
2015-09-08 15:00:00,27,1015,300.48,sky is clear,1
2015-09-08 16:00:00,24,1015,303.65,sky is clear,1
2015-09-08 17:00:00,24,1015,305.58,sky is clear,1
2015-09-08 18:00:00,24,1015,305.74,sky is clear,2
2015-09-08 19:00:00,16,1014,309.17,sky is clear,2
2015-09-08 20:00:00,13,1013,310,sky is clear,3
2015-09-08 21:00:00,14,1013,310.36,sky is clear,1
2015-09-08 22:00:00,13,1012,310.7,sky is clear,3
2015-09-08 23:00:00,12,1011,310.77,sky is clear,3
2015-09-09 00:00:00,12,1010,311.1,sky is clear,1
2015-09-09 01:00:00,12,1010,310.14,sky is clear,1
2015-09-09 02:00:00,17,1011,308.7,sky is clear,1
2015-09-09 03:00:00,21,1011,306.73,sky is clear,2
2015-09-09 04:00:00,22,1012,305.77,sky is clear,1
2015-09-09 05:00:00,22,1013,305.83,haze,2
2015-09-09 06:00:00,31,1012,304.06,sky is clear,1
2015-09-09 07:00:00,39,1013,302.74,sky is clear,2
2015-09-09 08:00:00,45,1013,302.39,sky is clear,2
2015-09-09 09:00:00,37,1013,302.16,sky is clear,3
2015-09-09 10:00:00,35,1013,301.4,sky is clear,2
2015-09-09 11:00:00,47,1013,300.2,sky is clear,1
2015-09-09 12:00:00,50,1014,299.69,sky is clear,1
2015-09-09 13:00:00,50,1014,299.21,sky is clear,1
2015-09-09 14:00:00,53,1014,299.5,sky is clear,2
2015-09-09 15:00:00,40,1015,302.32,sky is clear,2
2015-09-09 16:00:00,35,1015,304.06,sky is clear,2
2015-09-09 17:00:00,33,1015,304.58,sky is clear,2
2015-09-09 18:00:00,30,1015,306.63,sky is clear,2
2015-09-09 19:00:00,25,1014,308.15,sky is clear,2
2015-09-09 20:00:00,22,1014,308.83,sky is clear,1
2015-09-09 21:00:00,13,1012,310.79,sky is clear,3
2015-09-09 22:00:00,13,1011,310.86,sky is clear,1
2015-09-09 23:00:00,11,1011,311.09,sky is clear,2
2015-09-10 00:00:00,11,1010,311.1,sky is clear,1
2015-09-10 01:00:00,10,1010,311.17,sky is clear,2
2015-09-10 02:00:00,16,1010,309.27,sky is clear,2
2015-09-10 03:00:00,20,1011,307.95,sky is clear,1
2015-09-10 04:00:00,22,1011,307.56,sky is clear,1
2015-09-10 05:00:00,22,1012,306.28,sky is clear,1
2015-09-10 06:00:00,35,1012,303.84,sky is clear,1
2015-09-10 07:00:00,42,1013,303.5,sky is clear,1
2015-09-10 08:00:00,48,1013,303.16,sky is clear,2
2015-09-10 09:00:00,48,1012,302.29,sky is clear,2
2015-09-10 10:00:00,54,1012,300.65,sky is clear,2
2015-09-10 11:00:00,54,1013,300.35,sky is clear,1
2015-09-10 12:00:00,57,1013,299.1,sky is clear,0
2015-09-10 13:00:00,45,1013,299.96,sky is clear,0
2015-09-10 14:00:00,51,1014,299.88,sky is clear,3
2015-09-10 15:00:00,42,1015,301.02,sky is clear,1
2015-09-10 16:00:00,40,1015,303.4,sky is clear,1
2015-09-10 17:00:00,36,1015,305.02,sky is clear,2
2015-09-10 18:00:00,32,1015,306.89,sky is clear,1
2015-09-10 19:00:00,32,1015,306.97,sky is clear,1
2015-09-10 20:00:00,28,1014,308.31,sky is clear,3
2015-09-10 21:00:00,25,1013,310.1,sky is clear,2
2015-09-10 22:00:00,24,1012,310.59,sky is clear,4
2015-09-10 23:00:00,16,1011,311.53,sky is clear,2
2015-09-11 00:00:00,19,1011,311.2,sky is clear,6
2015-09-11 01:00:00,26,1012,310.15,sky is clear,9
2015-09-11 02:00:00,24,1012,309.66,sky is clear,9
2015-09-11 03:00:00,29,1013,307.02,sky is clear,5
2015-09-11 04:00:00,33,1013,305.76,sky is clear,3
2015-09-11 05:00:00,33,1013,305.57,sky is clear,3
2015-09-11 06:00:00,45,1013,303.65,sky is clear,1
2015-09-11 07:00:00,45,1013,303.64,sky is clear,1
2015-09-11 08:00:00,44,1014,302.07,sky is clear,2
2015-09-11 09:00:00,47,1014,300.36,sky is clear,2
2015-09-11 10:00:00,53,1014,300.11,sky is clear,2
2015-09-11 11:00:00,47,1014,300.17,sky is clear,2
2015-09-11 12:00:00,47,1014,299.07,sky is clear,3
2015-09-11 13:00:00,50,1015,298.16,sky is clear,2
2015-09-11 14:00:00,50,1015,298.14,sky is clear,0
2015-09-11 15:00:00,39,1016,301.22,sky is clear,0
2015-09-11 16:00:00,37,1016,301.18,sky is clear,1
2015-09-11 17:00:00,33,1017,304.76,sky is clear,1
2015-09-11 18:00:00,31,1016,306.22,sky is clear,1
2015-09-11 19:00:00,21,1016,307.82,sky is clear,4
2015-09-11 20:00:00,19,1015,309.33,sky is clear,4
2015-09-11 21:00:00,16,1014,310.2,sky is clear,3
2015-09-11 22:00:00,13,1013,311.22,sky is clear,3
2015-09-11 23:00:00,10,1012,311.78,sky is clear,4
2015-09-12 00:00:00,10,1012,311.86,sky is clear,2
2015-09-12 01:00:00,10,1012,311.68,sky is clear,2
2015-09-12 02:00:00,11,1012,309.18,sky is clear,3
2015-09-12 03:00:00,15,1012,306.96,sky is clear,1
2015-09-12 04:00:00,18,1013,305.45,sky is clear,0
2015-09-12 05:00:00,22,1013,305.19,sky is clear,0
2015-09-12 06:00:00,30,1013,302.43,sky is clear,0
2015-09-12 07:00:00,22,1013,303.05,sky is clear,0
2015-09-12 08:00:00,42,1014,301.57,sky is clear,2
2015-09-12 09:00:00,39,1013,300.75,sky is clear,2
2015-09-12 10:00:00,34,1013,299.26,sky is clear,1
2015-09-12 11:00:00,39,1013,298.81,sky is clear,1
2015-09-12 12:00:00,47,1014,298.62,sky is clear,2
2015-09-12 13:00:00,47,1014,298.27,sky is clear,2
2015-09-12 14:00:00,44,1015,297.51,sky is clear,2
2015-09-12 15:00:00,32,1016,300.94,sky is clear,1
2015-09-12 16:00:00,28,1016,300.57,sky is clear,0
2015-09-12 17:00:00,27,1016,305.36,sky is clear,2
2015-09-12 18:00:00,26,1016,307.22,sky is clear,1
2015-09-12 19:00:00,22,1015,308.67,sky is clear,1
2015-09-12 20:00:00,22,1014,310.18,sky is clear,1
2015-09-12 21:00:00,19,1013,311.23,sky is clear,3
2015-09-12 22:00:00,16,1012,311.89,sky is clear,3
2015-09-12 23:00:00,16,1011,311.22,sky is clear,5
2015-09-13 00:00:00,18,1011,310.75,sky is clear,4
2015-09-13 01:00:00,20,1011,310.5,sky is clear,5
2015-09-13 02:00:00,22,1011,308.44,sky is clear,5
2015-09-13 03:00:00,19,1012,307.6,sky is clear,4
2015-09-13 04:00:00,21,1013,306.61,sky is clear,3
2015-09-13 05:00:00,26,1012,305.9,sky is clear,1
2015-09-13 06:00:00,25,1013,305.08,sky is clear,3
2015-09-13 07:00:00,25,1013,304.97,sky is clear,5
2015-09-13 08:00:00,30,1012,302.23,sky is clear,1
2015-09-13 09:00:00,34,1012,301.73,sky is clear,1
2015-09-13 10:00:00,39,1012,301.45,sky is clear,1
2015-09-13 11:00:00,32,1011,301.45,sky is clear,3
2015-09-13 12:00:00,36,1011,299.71,sky is clear,2
2015-09-13 13:00:00,36,1011,299.64,sky is clear,2
2015-09-13 14:00:00,36,1012,299.72,sky is clear,0
2015-09-13 15:00:00,32,1012,300.42,sky is clear,0
2015-09-13 16:00:00,25,1012,304.92,sky is clear,0
2015-09-13 17:00:00,22,1012,304.21,sky is clear,1
2015-09-13 18:00:00,16,1011,306.97,sky is clear,3
2015-09-13 19:00:00,17,1011,308.15,sky is clear,4
2015-09-13 20:00:00,17,1009,309.76,few clouds,7
2015-09-13 21:00:00,27,1009,308.23,broken clouds,2
2015-09-13 22:00:00,18,1007,308.22,few clouds,6
2015-09-13 23:00:00,26,1007,308.57,few clouds,4
2015-09-14 00:00:00,28,1006,308.47,sky is clear,4
2015-09-14 01:00:00,24,1006,308.2,sky is clear,4
2015-09-14 02:00:00,27,1006,307.88,sky is clear,4
2015-09-14 03:00:00,33,1007,305.94,few clouds,2
2015-09-14 04:00:00,27,1007,306.19,sky is clear,2
2015-09-14 05:00:00,33,1007,304.94,broken clouds,2
2015-09-14 06:00:00,35,1007,303.824944751,scattered clouds,4
2015-09-14 07:00:00,39,1007,301.69,haze,8
2015-09-14 08:00:00,39,1008,299.99,few clouds,7
2015-09-14 09:00:00,50,1008,299.49,broken clouds,4
2015-09-14 10:00:00,53,1008,299.34,light rain,4
2015-09-14 11:00:00,47,1008,298.21,light rain,3
2015-09-14 12:00:00,53,1009,297.94,sky is clear,0
2015-09-14 13:00:00,56,1009,297.71,sky is clear,0
2015-09-14 14:00:00,56,1010,297.2,sky is clear,2
2015-09-14 15:00:00,47,1011,299.39,sky is clear,2
2015-09-14 16:00:00,51,1011,299.66,sky is clear,3
2015-09-14 17:00:00,42,1011,302.05,sky is clear,6
2015-09-14 18:00:00,40,1010,303.43,sky is clear,6
2015-09-14 19:00:00,33,1009,305.36,sky is clear,7
2015-09-14 20:00:00,31,1008,305.7,sky is clear,10
2015-09-14 21:00:00,18,1006,307.81,few clouds,7
2015-09-14 22:00:00,28,1006,307.92,scattered clouds,10
2015-09-14 23:00:00,27,1005,307.03,sky is clear,10
2015-09-15 00:00:00,25,1005,306.08,scattered clouds,10
2015-09-15 01:00:00,35,1006,304.43,light intensity drizzle,11
2015-09-15 02:00:00,42,1006,301.67,proximity thunderstorm,6
2015-09-15 03:00:00,51,1004,301.21,few clouds,7
2015-09-15 04:00:00,42,1006,301.14,sky is clear,3
2015-09-15 05:00:00,36,1006,300.78,sky is clear,3
2015-09-15 06:00:00,36,1007,299.76,few clouds,1
2015-09-15 07:00:00,36,1007,299.65,overcast clouds,1
2015-09-15 08:00:00,44,1007,298.66,few clouds,1
2015-09-15 09:00:00,44,1007,297.71,broken clouds,1
2015-09-15 10:00:00,41,1007,297.61,broken clouds,1
2015-09-15 11:00:00,47,1008,296.26,sky is clear,4
2015-09-15 12:00:00,53,1007,296.62,sky is clear,6
2015-09-15 13:00:00,47,1009,295.76,sky is clear,4
2015-09-15 14:00:00,49,1009,295.59,sky is clear,1
2015-09-15 15:00:00,41,1010,297.83,sky is clear,5
2015-09-15 16:00:00,41,1011,298.94,scattered clouds,5
2015-09-15 17:00:00,39,1011,299.26,scattered clouds,5
2015-09-15 18:00:00,37,1011,299.88,broken clouds,5
2015-09-15 19:00:00,64,1011,299.24,light rain,6
2015-09-15 20:00:00,69,1012,296.32,haze,5
2015-09-15 21:00:00,78,1012,295.93,light rain,3
2015-09-15 22:00:00,69,1012,296.37,light rain,4
2015-09-15 23:00:00,61,1011,297.28,haze,5
2015-09-16 00:00:00,78,1012,297.65,overcast clouds,3
2015-09-16 01:00:00,69,1011,297.63,overcast clouds,3
2015-09-16 02:00:00,73,1011,297.4,overcast clouds,4
2015-09-16 03:00:00,68,1011,295.68,sky is clear,2
2015-09-16 04:00:00,68,1011,295.23,sky is clear,2
2015-09-16 05:00:00,73,1011,294.82,sky is clear,1
2015-09-16 06:00:00,68,1011,294.85,sky is clear,1
